DATE,wind_era5,wind_100_era5,wind_850hpa_era5,bld_era5,blh_era5,t2m_era5,d2m_era5,sshf_era5,wind_jra55,t2m_jra55,sh_jra55,lh_jra55,surf_roughness_jra55,wind_ncep1
1958-11-09,1.826146,2.5689297,1.4789072,743.8698,424.17575,294.67712,287.0401,-120762.125,0.47677734,294.7135,20.532047,46.007122,0.9199553,1.9097753
1958-11-10,1.4358422,1.9379352,1.4170674,723.1042,471.8646,294.58072,287.7068,-127815.76,0.61159337,294.54834,21.884945,47.36221,0.9199553,1.6571862
1958-11-11,1.4181185,1.80271,1.5578011,1115.5391,514.73114,294.9444,287.7961,-121720.65,0.5670761,295.1277,18.916557,46.062687,0.9199553,1.5308807
1958-11-12,1.9904995,3.9613934,3.7961004,1363.6615,502.09506,294.7598,286.7327,-107354.44,1.0421462,295.4502,16.202862,45.641685,0.9199553,1.3384926
1958-11-13,2.6571863,5.044356,6.241343,2463.0886,504.00757,294.6358,285.12576,-115230.25,0.96626127,294.82648,18.368382,44.363224,0.9199553,2.2306335
1958-11-14,2.7932062,5.164854,8.6441345,3262.4792,490.45618,293.19507,281.57227,-102737.63,0.8487827,293.0694,14.849815,42.38309,0.9199553,2.6358094
1958-11-15,3.1186197,5.7133484,10.356944,3963.2422,445.7268,292.52304,280.19287,-102225.73,1.4741234,293.05682,12.293694,40.729404,0.9199553,2.2950678
1958-11-16,2.2741954,3.1101863,5.2934647,1773.7396,292.33115,292.4153,282.3918,-131810.02,0.5565027,292.8875,17.02377,41.655098,0.9199553,2.7050161
1958-11-17,0.7199848,0.68963474,2.329093,996.15106,278.19034,294.06326,284.19003,-114726.31,0.49725875,293.55627,15.036552,36.03635,0.9199553,2.9109173
1958-11-18,1.8718532,3.134106,2.068805,1084.3906,308.3936,293.48642,285.19522,-93183.875,0.4350475,293.31198,13.641838,31.815502,0.9199553,2.2575412
1958-11-19,2.5076783,4.6729474,5.4766717,2661.375,315.09235,293.08194,285.04672,-100654.53,0.8905324,293.4615,18.774082,31.909172,0.9199553,2.1626022
1958-11-20,2.5019965,4.346455,6.4798245,2747.5442,244.56073,292.10934,284.42136,-106996.74,0.9839275,292.70062,16.487701,45.277424,0.9199553,2.7466722
1958-11-21,2.1167605,4.4422326,4.0886016,2058.2004,262.12793,292.06598,282.24344,-77706.94,0.94179267,291.0816,27.336887,34.6684,0.9199553,2.6251235
1958-11-22,2.4090393,3.3912866,4.5662837,1002.3828,274.0615,290.6451,280.50922,-112767.73,1.0360148,291.17236,38.911972,38.967808,0.9199553,1.8809425
1958-11-23,1.7112976,2.331451,2.9739525,561.1458,268.10596,290.29797,281.02377,-100356.1,0.5056707,290.11774,47.186085,36.842518,0.9199553,1.8508251
1958-11-24,2.0248225,3.2384043,5.8083806,625.52606,293.06543,289.83792,282.86038,-110469.195,0.75482786,289.50323,46.65438,35.56237,0.9199553,1.3595915
1958-11-25,2.0640533,4.077511,8.268383,1325.2474,252.02995,290.51886,282.0651,-85288.3,0.6097502,289.96332,36.172707,36.334873,0.9199553,2.1685395
1958-11-26,2.2554562,4.5161295,13.302174,2388.3333,240.55865,290.8929,281.62027,-81377.08,0.709741,292.66675,23.87851,38.722786,0.9199553,2.506818
1958-11-27,2.41419,3.9157755,9.35086,1268.1537,244.82817,290.38547,281.51117,-101854.21,1.061415,291.93994,15.938393,40.722145,0.9199553,2.1207376
1958-11-28,2.3864324,4.7117314,10.648576,1714.5703,279.81747,291.46304,281.20566,-79752.48,1.1192696,291.0465,17.713337,33.01632,0.9199553,1.7315431
1958-11-29,2.984011,5.687732,10.163032,3146.2004,335.29285,290.52902,281.84723,-102397.72,1.2431022,291.52417,27.509892,37.83986,0.9199553,2.0757308
1958-11-30,2.6178916,3.9315825,5.442084,1744.6771,262.1505,289.35104,281.44342,-113664.96,1.10429,289.99658,40.96304,37.52178,0.9199553,2.229508
1958-12-01,2.2023196,3.5111892,2.0792236,639.0156,287.93478,289.88712,281.3939,-89335.88,0.45044082,290.7408,39.713272,40.23405,0.84573656,1.9088604
1958-12-02,2.2352402,3.7761316,3.4735458,764.638,284.07333,289.8539,281.25046,-87752.82,0.98871505,290.6361,32.931892,35.61462,0.84573656,2.0337777
1958-12-03,2.2865942,3.181524,5.5048103,664.9792,271.3285,289.4426,281.67093,-105085.53,1.1388184,290.39264,35.895184,34.30416,0.84573656,1.988633
1958-12-04,2.1210158,2.8833687,6.414032,1349.1328,331.07773,291.00824,283.8461,-112338.836,1.1408935,290.74265,31.310432,36.24013,0.84573656,1.9227885
1958-12-05,1.9923955,2.4313056,4.5304694,857.0339,350.60745,291.29834,284.94778,-114672.914,0.7693014,290.79584,25.076302,32.83401,0.84573656,1.3815086
1958-12-06,1.8276196,2.1344025,2.7571476,485.38022,344.63388,290.5431,283.48984,-116038.59,0.8529163,290.50598,24.514744,33.778645,0.84573656,1.6070856
1958-12-07,1.459909,1.5604786,3.3239946,547.66406,341.8601,290.87466,283.87668,-115795.5,0.41509047,291.09097,26.471287,32.523373,0.84573656,1.7058938
1958-12-08,0.9771292,1.0792034,1.8370028,325.48697,342.58078,291.62204,284.40225,-112579.94,0.46296173,290.62924,26.406113,33.17333,0.84573656,1.4354441
1958-12-09,0.76147175,0.7218275,1.0918697,283.96875,344.03555,291.6235,284.71048,-106755.59,0.64157426,291.02243,23.809124,32.732185,0.84573656,1.333909
1958-12-10,1.8555969,2.7127151,4.9762573,599.5703,385.53336,290.72003,284.99173,-103034.125,0.5896499,290.52274,21.315468,32.61066,0.84573656,1.7866817
1958-12-11,2.273589,3.2158372,7.0209203,1219.3568,435.47485,290.99466,285.0717,-111488.99,0.534828,291.01666,19.858444,32.202137,0.84573656,1.5420909
1958-12-12,1.6465653,2.0685856,3.9758036,783.32294,333.3756,291.70563,284.23007,-101298.85,0.53124875,291.33478,16.490208,34.39973,0.84573656,1.6448184
1958-12-13,1.6205688,2.0107467,0.8685251,725.1823,336.90628,291.52127,285.55362,-95525.85,0.45909187,291.5888,13.648815,35.814503,0.84573656,1.7266763
1958-12-14,1.3136276,1.6700367,2.5977921,548.6927,316.57895,291.8331,285.65067,-92401.24,0.7226151,291.7405,11.721195,30.092606,0.84573656,1.5721624
1958-12-15,2.3516815,4.404327,8.890648,2043.6666,404.76392,291.78278,285.9926,-77942.13,1.0041671,291.63318,15.073505,34.669342,0.84573656,2.016889
1958-12-16,3.6444101,6.6799827,10.457703,6063.4663,448.84506,289.88602,282.09445,-86553.18,1.7814777,289.99594,9.609005,34.612827,0.84573656,1.5305808
1958-12-17,2.9108355,4.6731267,8.831183,2685.25,307.26505,287.7427,280.24948,-113133.32,1.6949823,287.54373,19.713768,33.85683,0.84573656,1.6912506
1958-12-18,2.8967142,4.706965,9.93419,2320.8542,314.3309,287.51956,280.59708,-103140.81,0.92836785,288.42923,37.544743,36.247917,0.84573656,2.1645133
1958-12-19,1.6714822,2.1670966,7.9944816,1525.6172,228.32143,289.39557,281.76086,-95502.15,0.9419222,288.46765,39.563477,33.781624,0.84573656,1.4247191
1958-12-20,1.4651605,2.4830155,6.4506626,3519.948,264.88354,290.0786,284.50592,-88994.0,0.9861273,289.9698,33.963585,36.69523,0.84573656,1.2363334
1958-12-21,2.2536607,4.567735,4.8466816,4972.3516,308.18515,291.3124,286.08646,-64220.223,1.1651907,291.22015,23.684177,35.58537,0.84573656,2.928595
1958-12-22,1.6266111,2.9930322,8.292985,6963.5547,192.47546,289.35858,286.74002,-41333.883,0.9565805,290.25995,14.5056305,37.110287,0.84573656,1.5618021
1958-12-23,4.0232544,7.1487465,9.299756,6699.8647,524.79736,289.00223,283.69327,-79414.52,2.0647726,289.1251,16.149673,33.342613,0.84573656,2.51138
1958-12-24,2.8167884,4.073995,11.047473,4060.8308,358.59335,286.7358,282.1526,-148247.44,1.4135522,287.1266,26.283535,29.58183,0.84573656,2.3135958
1958-12-25,2.6004264,4.760841,9.536191,2947.9062,277.66916,285.6335,280.546,-102097.31,1.2118098,285.7439,47.334064,32.930313,0.84573656,2.9263616
1958-12-26,1.4462847,2.0985134,6.418133,1483.0521,197.61058,286.5586,281.12903,-93624.59,0.7362213,285.99875,35.464123,34.768547,0.84573656,1.7175095
1958-12-27,1.6754452,2.5687058,6.399815,2636.461,177.23792,288.75806,282.94586,-71234.34,0.9715522,288.6158,18.059265,35.170418,0.84573656,2.5985863
1958-12-28,2.7579145,5.0186334,5.283506,2655.1562,368.14297,288.16843,283.51126,-64779.52,1.3159323,288.76172,15.075748,40.87235,0.84573656,2.822341
1958-12-29,2.248196,4.401566,4.5391397,2244.0312,327.94138,286.49832,282.4421,-110672.74,0.98619545,287.68384,13.105324,28.57204,0.84573656,1.8034955
1958-12-30,3.0973184,5.911999,7.0586185,3185.6536,363.97318,286.2247,281.79395,-88851.69,1.3608103,285.6812,16.068638,26.56189,0.84573656,2.6837087
1958-12-31,3.605529,6.7458043,10.724472,5766.5522,353.48547,286.15497,280.30978,-71617.74,1.9118352,285.8556,29.303104,29.728168,0.84573656,1.8025198
1959-01-01,3.0364435,5.8156204,9.48327,3961.1667,289.30356,285.68802,279.56146,-90015.77,1.0539577,286.23218,49.4408,33.646736,0.84573656,2.4853635
1959-01-02,2.7000198,5.379021,8.45646,2590.789,249.80916,286.2086,278.52145,-72890.555,0.827206,284.89166,49.051598,33.48529,0.84573656,2.1340618
1959-01-03,2.683978,4.1444035,12.302021,3475.302,256.1543,288.32214,282.26532,-91954.56,0.98396707,286.7672,38.9273,33.838696,0.84573656,1.3937871
1959-01-04,1.6018915,3.4590333,3.7370055,2817.0989,223.03682,290.3684,284.92374,-43535.55,1.158227,290.00522,32.372707,32.167778,0.84573656,3.583518
1959-01-05,1.9235139,3.3658953,5.915912,3428.586,190.19576,291.39313,285.84427,-77062.65,1.3661947,289.3595,31.405327,30.827839,0.84573656,1.6199472
1959-01-06,2.911288,5.687471,9.354055,3297.7786,376.17422,289.41296,283.11353,-74578.37,1.2218815,291.25684,17.460953,33.46104,0.84573656,2.3896427
1959-01-07,3.191969,6.1552825,9.617539,3858.388,326.64514,287.0717,279.59705,-88908.99,1.3908343,287.219,15.875511,31.54496,0.84573656,3.5531898
1959-01-08,2.6729136,4.34147,6.937168,2738.2058,287.80795,285.85544,279.9336,-123161.44,0.969232,286.87704,15.267899,24.657303,0.84573656,4.2152805
1959-01-09,1.9437667,3.4158907,5.7292213,1934.6537,265.228,286.98715,279.84485,-94929.0,0.6621029,287.35956,15.350613,29.951233,0.84573656,5.6186347
1959-01-10,2.2088568,3.945408,5.8730206,1826.6849,253.3896,287.56396,279.88138,-91191.71,0.816261,288.6761,15.73391,29.758015,0.84573656,3.9688616
1959-01-11,2.1184974,3.7420292,5.159661,4648.443,231.1269,287.8762,279.55826,-88294.35,1.0286682,288.0255,12.803989,26.9137,0.84573656,2.0648465
1959-01-12,2.1158063,4.2504325,2.081898,4142.8516,258.08963,287.81595,278.1489,-74507.23,0.9842129,287.61737,17.796581,27.492165,0.84573656,2.0092125
1959-01-13,2.483424,4.970659,3.971111,3561.4739,271.9675,286.54788,276.6096,-82209.12,1.1075191,285.70383,37.85157,25.166527,0.84573656,2.9771967
1959-01-14,2.4862776,4.705987,6.10149,3397.448,259.29068,286.20978,277.42618,-106498.68,1.2393557,284.79166,54.96284,24.17487,0.84573656,3.1297956
1959-01-15,1.4001514,1.8242286,6.994799,5900.4766,204.02832,287.46658,277.7792,-114793.48,0.49430457,286.38742,51.450516,24.548271,0.84573656,2.1688294
1959-01-16,1.5294625,2.6320946,6.8148117,5035.6743,141.7228,288.2043,283.79996,-87559.15,0.9348304,287.62247,33.869015,41.967506,0.84573656,1.7067406
1959-01-17,2.4378943,4.7130823,7.8865485,4172.9634,307.40564,289.41373,284.93762,-111210.31,0.94728065,288.68918,33.863365,27.23412,0.84573656,3.4656658
1959-01-18,1.2518158,1.8163172,7.5371995,872.6094,229.0738,290.8185,283.442,-100284.96,0.7373799,289.55984,36.728935,26.988949,0.84573656,1.6888663
1959-01-19,1.4408175,2.2894304,6.5339656,1282.6744,230.30208,291.81046,285.0182,-93842.0,0.65897566,291.54807,31.182693,36.262356,0.84573656,1.6267338
1959-01-20,1.2944418,2.4678125,4.403373,887.138,252.2021,290.82132,288.12784,-76046.805,0.8081369,291.32843,20.829247,37.5885,0.84573656,2.0409095
1959-01-21,1.9030434,3.4790833,5.035566,1283.7213,243.49562,287.74307,285.7655,-29200.963,1.2531463,289.01355,13.894684,34.869812,0.84573656,2.4468803
1959-01-22,1.529231,2.5265172,3.0300758,4196.8306,246.5957,287.44223,284.1622,-102221.805,0.8872077,288.35696,25.430737,34.19938,0.84573656,3.6362677
1959-01-23,2.4230573,4.5014,5.243731,4513.479,447.43094,287.8088,282.74942,-103982.74,1.3004739,288.7906,23.485348,37.538452,0.84573656,2.7303152
1959-01-24,1.992528,2.7146242,5.864452,4313.1094,421.05746,288.95773,283.67752,-129509.5,0.40995327,288.45184,21.283855,36.357502,0.84573656,1.6408799
1959-01-25,1.8135942,3.3461695,4.8687305,2820.216,341.69693,290.0167,284.4925,-82266.43,1.000033,290.23315,19.820091,38.091747,0.84573656,2.1210203
1959-01-26,2.6601517,5.029954,5.827747,3858.3906,275.38037,290.41452,285.38336,-77378.88,1.4588095,290.19254,6.320305,29.327614,0.84573656,2.6843853
1959-01-27,1.989718,3.5069563,2.9248486,5300.414,433.53952,291.99088,285.9057,-109637.15,1.2667342,291.3619,21.460197,41.944973,0.84573656,4.2291393
1959-01-28,5.4164014,8.848146,8.506781,24790.023,588.26776,290.50012,287.65964,30848.986,2.7487688,290.0846,4.4832954,40.215485,0.84573656,4.6603265
1959-01-29,3.1096237,5.0852733,7.8121476,13962.922,321.93158,289.29178,288.34485,-9842.445,1.1405693,290.20856,11.834362,39.751575,0.84573656,2.2227316
1959-01-30,3.2316086,5.813175,10.440059,4632.862,452.52075,287.70343,283.259,-104747.62,1.0928922,289.699,29.844341,46.4273,0.84573656,1.9176456
1959-01-31,3.1926172,6.0096765,9.080301,4283.0,425.55356,286.8036,280.5162,-85989.914,1.5217087,288.2032,18.670082,40.888275,0.84573656,2.637622
1959-02-01,2.5909657,4.1342626,7.161354,2491.112,389.89786,286.0685,280.80783,-110230.055,0.71314126,287.3559,19.689613,44.18595,0.80960375,1.6499331
1959-02-02,1.5658355,2.1021836,4.793327,3446.2449,337.00598,288.15103,281.9183,-104698.195,0.6616105,287.71725,20.254032,43.33789,0.80960375,1.6210077
1959-02-03,3.292444,6.153978,3.283744,8550.922,422.12268,289.02527,283.0931,-42223.246,1.8834581,288.59753,13.137627,44.95242,0.80960375,4.383087
1959-02-04,4.026268,6.90398,6.652569,16637.256,433.37625,288.782,284.51935,-34414.617,1.8075337,288.3167,2.1920547,46.823147,0.80960375,4.9538774
1959-02-05,2.6060956,5.1376076,6.8440413,5366.8516,385.46988,289.29025,284.26553,-44005.926,1.3877409,290.15155,20.314816,49.328766,0.80960375,2.3900218
1959-02-06,3.3153083,6.2969327,6.876534,5501.8257,360.96378,287.69424,281.2325,-76823.49,1.459668,287.8623,16.134712,56.440144,0.80960375,2.7122397
1959-02-07,2.549689,4.6447473,4.9296255,2774.539,288.66452,287.7427,281.79614,-104000.53,1.0876639,288.27112,17.453255,48.569775,0.80960375,2.6601164
1959-02-08,2.6043265,4.9253764,7.69804,2294.9011,301.49997,287.33456,280.63156,-93986.27,0.8539989,287.35123,21.317223,40.67009,0.80960375,2.7602448
1959-02-09,2.2338874,3.1072462,6.831949,1197.5521,247.12598,288.02502,281.49652,-121811.57,0.7657625,288.945,23.58574,44.16337,0.80960375,1.5914043
1959-02-10,1.6800927,2.951965,5.0145617,2326.0469,298.76245,289.89822,282.54538,-91108.71,0.8513449,289.50394,22.070114,46.788624,0.80960375,2.689693
1959-02-11,3.094511,5.893797,4.7948556,7782.6797,283.48856,291.9721,284.07648,-49774.97,1.775953,291.48828,10.751694,44.449684,0.80960375,4.674418
1959-02-12,2.4806077,4.305254,5.057654,5030.487,373.4684,292.68732,286.82227,-108994.81,1.1886903,293.2996,13.760334,51.60479,0.80960375,1.9024708
1959-02-13,3.0993268,5.8903637,8.698066,4646.357,577.9567,292.4346,283.57242,-73303.6,0.9953378,292.89307,16.794888,61.87332,0.80960375,3.2270427
1959-02-14,2.6355917,5.0452204,9.324252,4049.4167,391.51157,290.98303,282.69128,-114817.19,0.8967502,291.97614,21.026356,59.857838,0.80960375,4.105155
1959-02-15,2.771165,5.0002527,10.749603,4926.6694,415.33325,291.35254,281.86044,-120337.21,0.7037643,292.58917,23.44925,58.06599,0.80960375,2.8960073
1959-02-16,4.656052,8.115454,16.068247,12481.445,800.38837,290.89172,277.8381,-68589.96,1.440106,291.40887,14.803043,66.920395,0.80960375,3.2079113
1959-02-17,4.84857,8.566592,19.330534,16013.3125,671.59863,289.81317,274.3118,-106540.19,2.2190597,289.25055,5.497921,58.49499,0.80960375,3.9885387
1959-02-18,3.1712267,5.098098,9.276645,7815.904,422.0591,291.39423,278.68246,-127009.4,1.0240048,289.9472,7.500122,45.885162,0.80960375,3.0508075
1959-02-19,2.7718036,4.7773232,6.067978,7584.3984,360.2749,292.10703,281.26633,-138474.33,0.89472806,292.67133,8.079399,53.431255,0.80960375,3.007142
1959-02-20,3.7812006,6.8947372,11.131885,7078.8022,512.72784,291.06158,279.26807,-155585.69,2.1932166,292.83374,13.814365,59.03839,0.80960375,3.1696491
1959-02-21,4.0361943,7.228531,12.347576,7604.1226,500.47256,290.58023,277.31436,-134130.28,1.8458602,290.03137,13.037487,53.13625,0.80960375,2.781437
1959-02-22,4.773102,8.314681,16.072346,12625.758,538.2628,292.31558,278.2797,-128167.555,2.7478287,290.45654,9.314121,41.833298,0.80960375,3.7674055
1959-02-23,3.093607,5.727398,11.91922,6298.096,488.33945,294.17606,281.3938,-129165.65,1.5619277,293.00958,6.0591965,40.725044,0.80960375,2.7630482
1959-02-24,4.0286403,7.191082,12.461593,9937.935,844.06616,293.1278,280.97147,-141375.67,1.8208668,293.25934,17.422295,49.7261,0.80960375,3.1807
1959-02-25,3.833862,6.877655,13.813186,10310.63,589.727,291.26578,276.6085,-181197.45,2.2775009,291.37714,27.631138,50.391853,0.80960375,2.9879923
1959-02-26,3.7338524,6.811516,13.734843,8043.263,548.4196,291.76932,276.86252,-164570.31,1.5907274,291.0407,25.860657,47.435505,0.80960375,2.966466
1959-02-27,3.3322194,5.6488795,15.990407,7536.6304,483.29965,292.80023,279.07764,-178268.5,1.4104607,292.73404,23.964691,47.359127,0.80960375,2.9901292
1959-02-28,2.2528746,3.3211663,10.890717,2465.1667,418.18863,294.51974,282.20352,-156986.94,0.9229344,294.6646,26.686977,50.20525,0.80960375,2.3165274
1959-03-01,1.8041257,2.911739,9.429499,3416.125,427.21243,295.1943,282.98386,-157162.86,0.97851014,295.17136,33.069004,44.384857,0.7881194,2.5846527
1959-03-02,1.8117388,2.8729393,6.9715805,2328.1172,386.76163,297.11258,285.03534,-159121.42,0.5496906,296.6272,33.435432,45.298306,0.7881194,2.70787
1959-03-03,3.4031827,5.9861813,10.15976,8234.284,794.44196,297.1071,281.5461,-152787.17,2.606857,297.4108,23.582478,49.511482,0.7881194,2.6422462
1959-03-04,4.1700025,6.7265244,11.404751,12127.435,743.4808,294.07785,279.04785,-233021.7,2.5151718,294.79166,31.519947,49.348667,0.7881194,2.9808707
1959-03-05,3.114641,5.3246403,7.649475,7589.5806,908.1258,295.1426,277.67468,-168323.4,1.8358605,296.19116,28.56662,47.356316,0.7881194,2.6663663
1959-03-06,4.744516,8.334937,13.753362,14812.1455,930.198,294.65396,274.65176,-152431.44,2.271792,294.37933,28.27798,48.83121,0.7881194,3.1268718
1959-03-07,4.315473,7.7377543,16.049326,14561.953,724.2911,294.65652,274.44418,-165637.5,1.6962423,294.00385,32.71894,45.89689,0.7881194,3.1781096
1959-03-08,3.8347578,7.1593986,14.360757,9593.245,691.53613,295.6469,274.6397,-144771.02,2.0612519,295.52298,27.692741,46.604862,0.7881194,3.4449587
1959-03-09,2.9098644,4.06724,11.680602,4294.4243,415.89072,294.95776,277.834,-204091.67,1.2159865,295.30316,32.764957,42.964848,0.7881194,3.047368
1959-03-10,2.4142597,4.6961927,8.867423,2986.3254,474.85144,297.64322,281.3945,-132750.77,0.87246704,297.14645,21.028225,41.46496,0.7881194,2.3629572
1959-03-11,3.0965168,5.7625375,7.311749,4358.789,645.1708,297.77853,279.77713,-182298.31,1.4219272,297.29773,21.59269,51.04073,0.7881194,3.3654127
1959-03-12,3.7303782,6.938366,10.501231,5892.1743,805.4417,297.6146,276.77814,-146158.44,1.6393917,296.99506,25.64978,49.554115,0.7881194,2.5859709
1959-03-13,4.7335124,8.338331,12.758447,11161.933,642.968,296.90884,276.17636,-172440.14,2.2592785,296.2839,24.109314,44.449047,0.7881194,3.6128008
1959-03-14,3.2771142,5.9683495,8.436181,4998.3022,623.70123,296.48425,277.96768,-194646.67,1.6355633,296.17447,38.174973,45.3715,0.7881194,2.1461823
1959-03-15,2.7521992,4.188902,6.0625443,1888.9688,632.3579,296.402,278.8352,-187889.45,0.85200816,296.43555,38.32301,46.234062,0.7881194,2.3948889
1959-03-16,2.4630396,4.1823645,5.917492,1896.2396,655.6766,297.79236,279.34863,-158613.52,1.3616426,297.68903,36.896046,45.31498,0.7881194,2.8912096
1959-03-17,3.080392,5.8151,8.594232,4493.75,899.2607,299.07007,276.74124,-135219.22,1.2382543,298.4992,31.279709,44.66391,0.7881194,3.045072
1959-03-18,3.2832515,6.178429,9.503343,5435.3696,781.8557,298.54214,276.27957,-154739.81,1.5230134,298.18164,26.1096,42.023335,0.7881194,2.918596
1959-03-19,2.9911242,5.474406,8.297585,3765.987,575.6136,299.0197,278.26395,-175048.94,1.2242893,300.27347,39.18015,37.147076,0.7881194,2.7774103
1959-03-20,2.4660776,3.3751757,5.935152,1482.0182,552.0546,298.59378,281.4184,-190039.73,1.0720953,300.8539,41.711952,33.81241,0.7881194,1.7178988
1959-03-21,1.8236686,2.552755,5.7164474,1297.2213,615.68365,300.0857,283.18585,-178727.0,0.75343335,299.74423,42.34999,32.495792,0.7881194,1.9170175
1959-03-22,3.0669918,5.592546,9.837161,4742.9165,845.4803,301.07993,282.02832,-184549.38,1.2480311,300.36438,40.447132,30.999622,0.7881194,2.23218
1959-03-23,2.78497,4.0840282,10.715855,5915.0,675.1655,301.85968,281.84482,-222373.08,1.2607015,301.83377,46.490353,30.558815,0.7881194,2.5474749
1959-03-24,2.587509,4.941954,2.4256332,6324.047,671.5669,302.67435,284.25308,-149881.9,0.8256613,302.71927,42.774185,30.454205,0.7881194,3.0788536
1959-03-25,3.1437294,5.3157706,3.2276075,7290.5835,653.1159,302.54785,286.50504,-195277.12,1.6585206,302.3966,40.342266,32.30375,0.7881194,3.6535573
1959-03-26,3.2906265,5.493727,6.155926,10321.013,632.2446,300.84802,290.20236,-301439.66,1.3015703,303.1309,47.255398,31.644901,0.7881194,2.6478488
1959-03-27,4.626397,7.8533826,15.424157,14251.534,968.2195,301.84967,281.45694,-212372.62,1.8461429,301.7192,43.147026,32.3153,0.7881194,4.6544333
1959-03-28,3.3152971,5.146141,12.486061,8145.0,772.4467,301.39673,279.91788,-229877.33,1.6404724,301.66995,48.72899,30.298424,0.7881194,3.4372833
1959-03-29,2.7620668,5.1675,4.393312,6899.1953,619.5224,303.36194,285.30887,-167532.84,1.2026697,302.5246,41.560917,30.556015,0.7881194,3.0073414
1959-03-30,4.542958,7.096615,7.5925736,17485.44,1065.5143,301.2131,287.04068,-203354.5,2.5077896,302.4527,15.9012375,48.99927,0.7881194,6.033464
1959-03-31,2.9641225,4.676762,5.3875256,9523.695,735.14594,298.5873,288.7098,-290709.97,1.5741885,300.92776,69.253395,29.513538,0.7881194,3.2122836
1959-04-01,2.8165848,4.9510255,8.587146,3945.5938,994.4524,298.69574,283.50305,-289860.12,1.889276,299.88666,59.177452,29.550419,0.7324553,2.682291
1959-04-02,3.3556795,4.6845,9.551974,6075.922,712.4165,298.76486,278.73572,-291682.34,1.7196697,299.1712,59.584824,26.502617,0.7324553,2.6280422
1959-04-03,2.302818,4.174519,4.007775,2097.6511,665.7565,301.29956,279.51773,-197636.88,0.82029015,301.50702,52.357304,28.113739,0.7324553,3.3110266
1959-04-04,2.4928987,4.0901885,6.5177236,4647.401,819.637,302.829,281.59967,-210119.62,1.2177994,302.77753,42.789883,28.162445,0.7324553,3.106566
1959-04-05,2.6703484,4.5521064,5.38056,4612.099,953.8204,301.96048,281.1284,-219991.61,1.3711146,303.7259,44.89998,28.945591,0.7324553,3.1317945
1959-04-06,2.9588833,5.264511,6.436838,4671.279,945.9748,301.0161,277.34842,-250192.44,2.152753,302.25375,39.738342,27.15821,0.7324553,3.147116
1959-04-07,2.6171095,3.7409718,3.867323,1500.6979,766.09235,301.8917,277.96378,-238804.64,1.0851724,302.06824,51.150238,29.523678,0.7324553,3.2818236
1959-04-08,2.1147096,2.7306643,4.2232428,1294.0963,743.82086,302.8701,279.45383,-232282.58,0.831918,302.59076,41.49485,29.086075,0.7324553,2.8134193
1959-04-09,3.0551078,4.233268,6.896108,3887.4636,871.71313,304.09415,280.49902,-267523.22,1.1730641,304.45523,49.314472,29.771168,0.7324553,3.9253507
1959-04-10,3.1331902,4.8837676,9.083383,5649.232,1024.5106,305.52606,277.64255,-222817.83,1.4390613,305.60214,36.502586,31.50647,0.7324553,3.017973
1959-04-11,3.9181516,7.1875916,12.080312,7495.1094,987.93506,305.6299,276.2496,-182873.44,1.8900726,305.46344,37.128494,31.165714,0.7324553,2.762138
1959-04-12,4.2859225,6.705719,11.492058,12525.052,1156.4323,304.36127,274.73874,-252028.5,1.7212698,304.56473,42.307453,30.821392,0.7324553,4.121712
1959-04-13,2.7198913,3.8497646,6.328649,3625.8333,1134.1063,304.858,276.93533,-202637.11,1.0573782,305.38773,42.165462,29.27282,0.7324553,3.0065544
1959-04-14,3.0312433,5.7866654,8.360093,4230.0547,1076.3192,306.07507,275.46902,-180825.92,1.3353767,307.81635,38.58709,31.095806,0.7324553,3.2784343
1959-04-15,3.028473,5.603613,8.405084,4351.5234,1072.7706,305.518,276.36563,-220657.62,1.5278068,306.8501,43.918945,30.349781,0.7324553,2.7149577
1959-04-16,1.5294026,2.5126388,2.116882,2477.6172,1141.0405,305.16864,279.68875,-180482.0,2.0727663,305.75348,52.691174,31.559364,0.7324553,2.6407874
1959-04-17,1.6894716,2.6479452,2.5909832,2968.677,798.44867,305.85022,283.40018,-215858.92,1.2071886,302.80478,53.80102,74.14165,0.7324553,1.944494
1959-04-18,2.9109542,4.9118295,4.1451693,3436.8933,1013.8779,304.8268,281.33328,-232664.02,1.4619167,304.3659,57.965813,61.608555,0.7324553,1.7789478
1959-04-19,3.4122484,5.7579465,3.5446079,4922.5156,892.1403,303.72696,284.87387,-222610.27,2.0687795,304.36264,72.22911,48.343674,0.7324553,1.7619874
1959-04-20,2.075972,3.7852738,2.1820924,2752.7395,941.47894,302.55872,288.45755,-234359.77,0.59122646,301.81354,62.669758,86.22009,0.7324553,2.954978
1959-04-21,2.6567404,4.520418,3.4825494,4615.2163,952.65106,302.73288,291.62177,-303625.5,1.8535292,302.33173,46.49043,73.14331,0.7324553,3.598054
1959-04-22,2.2838922,3.6570213,6.70616,3906.1484,934.1275,304.6805,287.69327,-259206.67,1.3096658,302.6417,53.122154,81.29744,0.7324553,3.1049411
1959-04-23,3.9630377,6.7504478,11.111633,9353.435,1271.8971,305.66507,281.8345,-252153.05,1.6963408,304.60077,40.283348,88.79207,0.7324553,4.1486716
1959-04-24,4.432441,7.712462,10.977818,14555.722,1326.865,305.97443,279.4197,-231918.95,2.3956602,305.05106,42.330334,65.149414,0.7324553,4.25533
