DATE,windspeed
2018-07-30,2.4693312
2018-07-31,2.8808864
2018-08-01,2.829442
2018-08-02,1.9034428
2018-08-03,1.9548872
2018-08-04,1.9034428
2018-08-05,0.7202216
2018-08-06,0.8745548
2018-08-07,1.8519984
2018-08-08,2.9837752
2018-08-09,2.1092204
2018-08-11,0.9774436
2018-08-12,0.771666
2018-08-13,1.0803324
2018-08-14,0.6173328
2018-08-15,2.057776
2018-08-16,3.4467748
2018-08-17,2.57222
2018-08-18,1.2346656
2018-08-19,1.028888
2018-08-20,2.1606648
2018-08-21,3.4467748
2018-08-22,2.0063316
2018-08-23,1.028888
2018-08-24,1.28611
2018-08-25,2.3664424
2018-08-27,1.1317768
2018-08-29,1.8519984
2018-08-31,1.0803324
2018-09-01,1.4404432
2018-09-02,1.4404432
2018-09-03,0.9774436
2018-09-06,1.1317768
2018-09-07,4.2698852
2018-09-08,2.6751088
2018-09-09,1.3889988
2018-09-10,1.8519984
2018-09-11,2.3664424
2018-09-13,1.6462208
2018-09-14,2.314998
2018-09-15,2.5207756
2018-09-16,2.1606648
2018-09-17,1.543332
2018-09-18,1.7491096
2018-09-19,1.6462208
2018-09-20,2.4693312
2018-09-21,4.7843292
2018-09-22,4.2698852
2018-09-23,2.2635536
2018-09-24,1.3889988
2018-09-25,2.7265532
2018-09-26,1.3889988
2018-09-27,1.028888
2018-09-28,1.3889988
2018-09-29,2.0063316
2018-09-30,1.8519984
2018-10-01,1.5947764
2018-10-02,1.4404432
2018-10-03,0.7202216
2018-10-04,1.028888
2018-10-06,1.1317768
2018-10-07,0.8231104
2018-10-08,0.771666
2018-10-09,1.4404432
2018-10-10,2.1606648
2018-10-12,1.1317768
2018-10-13,1.4404432
2018-10-14,2.0063316
2018-10-15,1.4918876
2018-10-16,0.8745548
2018-10-17,0.6687772000000001
2018-10-18,0.8231104
2018-10-19,0.9259992
2018-10-20,0.8745548
2018-10-21,1.2346656
2018-10-22,1.3889988
2018-10-23,1.2346656
2018-10-24,0.9774436
2018-10-26,0.6687772000000001
2018-10-27,0.5658884000000001
2018-10-28,0.6173328
2018-10-29,0.8231104
2018-10-30,0.6687772000000001
2018-10-31,0.9774436
2018-11-01,0.6687772000000001
2018-11-02,0.5658884000000001
2018-11-03,1.4404432
2018-11-04,1.8519984
2018-11-05,1.1832212
2018-11-06,0.9259992
2018-11-07,0.3086664
2018-11-08,0.257222
2018-11-09,0.1543332
2018-11-10,0.0
2018-11-13,0.4115552
2018-11-14,0.7202216
2018-11-16,2.3664424
2018-11-17,1.6462208
2018-11-18,0.4115552
2018-11-19,0.6173328
2018-11-20,0.514444
2018-11-21,1.1832212
2018-11-22,0.8231104
2018-11-23,2.1606648
2018-11-24,1.800554
2018-11-27,0.7202216
2018-11-29,1.028888
2018-11-30,0.9774436
2018-12-01,0.8745548
2018-12-02,0.8231104
2018-12-03,0.4629996
2018-12-04,0.8745548
2018-12-05,0.8231104
2018-12-06,0.771666
2018-12-07,1.28611
2018-12-08,0.7202216
2018-12-09,0.7202216
2018-12-10,0.771666
2018-12-11,0.771666
2018-12-13,1.7491096
2018-12-14,1.8519984
2018-12-15,1.3889988
2018-12-16,0.8231104
2018-12-17,1.0803324
2018-12-19,0.9259992
2018-12-20,1.1317768
2018-12-23,0.9259992
2018-12-25,2.2635536
2018-12-26,1.3889988
2018-12-27,1.9548872
2018-12-28,2.4693312
2018-12-29,1.4404432
2018-12-31,1.1317768
2019-01-01,0.8231104
2019-01-03,1.6462208
2019-01-05,1.6976652
2019-01-07,2.1606648
2019-01-08,2.3664424
2019-01-09,2.3664424
2019-01-11,0.3086664
2019-01-12,0.6173328
2019-01-13,1.0803324
2019-01-14,3.1381084
2019-01-15,2.0063316
2019-01-16,0.514444
2019-01-17,1.1317768
2019-01-18,1.4404432
2019-01-20,0.9259992
2019-01-21,2.4178868
2019-01-22,2.8808864
2019-01-23,2.2635536
2019-01-24,0.8745548
2019-01-25,2.0063316
2019-01-26,1.2346656
2019-01-28,2.57222
2019-01-30,1.1317768
2019-01-31,1.4918876
2019-02-01,1.28611
2019-02-02,2.0063316
2019-02-03,2.1606648
2019-02-04,1.8519984
2019-02-05,0.5658884000000001
2019-02-07,3.2409972
2019-02-08,2.0063316
2019-02-09,2.6751088
2019-02-10,1.800554
2019-02-11,0.9259992
2019-02-13,0.7202216
2019-02-15,2.8808864
2019-02-17,2.7779976
2019-02-18,2.1092204
2019-02-19,1.2346656
2019-02-20,1.4404432
2019-02-21,1.2346656
2019-02-24,2.2121092
2019-02-25,1.3889988
2019-02-26,3.0352196
2019-02-28,2.57222
2019-03-01,1.9548872
2019-03-02,1.7491096
2019-03-03,1.543332
2019-03-04,1.3889988
2019-03-06,2.2635536
2019-03-07,1.8519984
2019-03-08,2.6236644
2019-03-09,2.5207756
2019-03-10,2.057776
2019-03-12,2.7779976
2019-03-13,2.057776
2019-03-15,3.3953304
2019-03-16,2.2635536
2019-03-18,1.4918876
2019-03-19,2.1092204
2019-03-20,1.6462208
2019-03-21,2.1092204
2019-03-23,3.8068856
2019-03-24,2.8808864
2019-03-25,1.6462208
2019-03-26,2.4693312
2019-03-28,0.9774436
2019-03-29,0.9259992
2019-03-30,2.1606648
2019-03-31,2.6751088
2019-04-01,2.0063316
2019-04-03,0.9259992
2019-04-04,1.3889988
2019-04-05,2.1606648
2019-04-07,3.6525524
2019-04-09,1.800554
2019-04-10,2.1606648
2019-04-11,1.800554
2019-04-12,1.543332
2019-04-13,2.4178868
2019-04-14,3.0352196
2019-04-15,2.314998
2019-04-17,2.057776
2019-04-18,2.2121092
2019-04-19,2.2635536
2019-04-21,1.4404432
2019-04-22,1.6462208
2019-04-23,2.7779976
2019-04-24,2.1092204
2019-04-25,1.0803324
2019-04-26,2.0063316
2019-04-28,3.086664
2019-04-29,1.8519984
2019-05-01,3.4467748
2019-05-02,3.2409972
2019-05-03,4.0126632
2019-05-04,2.0063316
2019-05-05,3.601108
2019-05-08,3.7039968
2019-05-09,3.7554412
2019-05-10,2.9323308
2019-05-11,2.1606648
2019-05-13,2.057776
2019-05-14,1.9034428
2019-05-16,2.9323308
2019-05-17,2.829442
2019-05-18,3.343886
2019-05-19,2.7265532
2019-05-20,2.1606648
2019-05-22,1.543332
2019-05-23,2.2121092
2019-05-24,3.2409972
2019-05-25,3.7039968
2019-05-26,2.6751088
2019-05-27,1.7491096
2019-05-28,2.3664424
2019-05-29,1.9548872
2019-05-30,2.1606648
2019-06-01,3.6525524
2019-06-02,4.8357736
2019-06-03,4.2184408
2019-06-04,2.6751088
2019-06-05,2.4693312
2019-06-06,4.166996399999999
2019-06-08,1.8519984
2019-06-09,2.0063316
2019-06-10,3.086664
2019-06-11,3.601108
2019-06-12,2.5207756
2019-06-16,4.9386624
2019-06-17,4.166996399999999
2019-06-18,3.9612188
2019-06-19,1.3889988
2019-06-21,1.4918876
2019-06-22,3.8068856
2019-06-24,3.2924416
2019-06-25,1.9548872
2019-06-26,1.6462208
2019-06-27,2.057776
2019-06-29,2.4693312
2019-06-30,2.9323308
2019-07-01,2.4178868
2019-07-02,2.7265532
2019-07-03,3.85833
2019-07-05,3.4982192
2019-07-06,1.9034428
2019-07-07,1.28611
2019-07-08,1.2346656
2019-07-09,2.3664424
2019-07-10,2.4178868
2019-07-12,2.057776
2019-07-13,3.7554412
2019-07-14,2.9837752
2019-07-15,2.4178868
2019-07-16,1.1832212
2019-07-17,1.8519984
2019-07-18,1.543332
2019-07-20,1.6976652
2019-07-21,1.7491096
2019-07-22,1.2346656
2019-07-25,0.6687772000000001
2019-07-26,2.057776
2019-07-27,2.7779976
2019-07-28,3.8068856
2019-07-29,3.9097744
2019-07-30,3.8068856
2019-07-31,2.6236644
2019-08-01,2.8808864
2019-08-02,2.57222
2019-08-03,2.57222
2019-08-04,1.543332
2019-08-05,1.543332
2019-08-06,1.3375544
2019-08-07,1.9034428
2019-08-09,4.629996
2019-08-10,0.9259992
2019-08-11,0.9259992
2019-08-12,2.2121092
2019-08-13,2.057776
2019-08-14,4.7843292
2019-08-15,3.8068856
2019-08-16,2.057776
2019-08-18,1.6462208
2019-08-19,1.4918876
2019-08-21,1.6976652
2019-08-22,1.8519984
2019-08-23,1.28611
2019-08-24,1.9034428
2019-08-25,2.7265532
2019-08-26,1.7491096
2019-08-27,2.6751088
2019-08-28,2.2121092
2019-08-30,1.5947764
2019-08-31,2.0063316
2019-09-01,2.6236644
2019-09-02,0.8231104
2019-09-03,1.3375544
2019-09-04,2.5207756
2019-09-05,2.4693312
2019-09-06,2.1606648
2019-09-07,2.829442
2019-09-08,2.829442
2019-09-09,1.9548872
2019-09-10,1.7491096
2019-09-11,2.2635536
2019-09-13,3.1381084
2019-09-14,2.5207756
2019-09-15,1.4404432
2019-09-18,2.4693312
2019-09-19,1.543332
2019-09-20,1.3375544
2019-09-22,2.057776
2019-09-23,1.1832212
2019-09-25,3.7039968
2019-09-26,3.9097744
2019-09-29,2.314998
2019-09-30,1.1832212
2019-10-02,1.0803324
2019-10-03,0.9774436
2019-10-04,1.028888
2019-10-05,1.28611
2019-10-06,1.028888
2019-10-07,1.2346656
2019-10-08,1.028888
2019-10-09,0.7202216
2019-10-10,0.771666
2019-10-11,0.771666
2019-10-12,0.5658884000000001
2019-10-13,0.4629996
2019-10-14,0.3601108
2019-10-15,0.5658884000000001
2019-10-16,0.514444
2019-10-17,0.6173328
2019-10-18,0.5658884000000001
2019-10-19,0.4629996
2019-10-20,0.3086664
2019-10-21,1.6976652
2019-10-22,1.1317768
2019-10-25,1.28611
2019-10-26,0.514444
2019-10-27,0.7202216
2019-10-28,0.1543332
2019-10-29,0.257222
2019-11-02,0.8745548
2019-11-03,1.9034428
2019-11-04,1.4404432
2019-11-05,1.5947764
2019-11-06,0.6687772000000001
2019-11-07,0.514444
2019-11-08,0.514444
2019-11-09,0.5658884000000001
2019-11-10,2.057776
2019-11-11,1.9034428
2019-11-12,0.5658884000000001
2019-11-14,0.4115552
2019-11-15,0.4629996
2019-11-16,0.7202216
2019-11-17,2.7779976
2019-11-18,1.6976652
2019-11-19,0.8745548
2019-11-20,0.0514444
2019-11-21,0.0
2019-11-22,0.514444
2019-11-24,1.6462208
2019-11-26,0.1543332
2019-11-27,0.6687772000000001
2019-11-28,2.2635536
2019-11-30,1.6462208
2019-12-01,1.4404432
2019-12-02,2.0063316
2019-12-03,1.3375544
2019-12-04,0.3601108
2019-12-05,0.771666
2019-12-06,0.3601108
2019-12-09,1.0803324
2019-12-11,0.5658884000000001
2019-12-12,2.8808864
2019-12-14,1.1317768
2019-12-15,1.543332
2019-12-16,2.6751088
2019-12-17,2.6751088
2019-12-18,1.3375544
2019-12-19,1.4918876
2019-12-20,0.9774436
2019-12-21,0.8231104
2019-12-22,2.2635536
2019-12-23,0.8231104
2019-12-24,1.1317768
2019-12-25,0.9259992
2019-12-26,1.6462208
2019-12-27,1.028888
2019-12-28,0.6173328
2019-12-29,0.8231104
2019-12-30,0.8745548
2019-12-31,0.5658884000000001
2020-01-01,0.9259992
2020-01-02,1.28611
2020-01-03,1.543332
2020-01-04,1.2346656
2020-01-05,1.9034428
2020-01-06,1.28611
2020-01-07,1.3375544
2020-01-08,2.2121092
2020-01-10,1.6462208
2020-01-11,0.5658884000000001
2020-01-13,1.6462208
2020-01-14,0.8745548
2020-01-15,0.8231104
2020-01-17,1.1317768
2020-01-20,1.1832212
2020-01-21,0.4115552
2020-01-22,1.28611
2020-01-23,3.601108
2020-01-24,2.1606648
2020-01-25,0.8231104
2020-01-27,0.4115552
2020-01-28,2.6751088
2020-01-30,2.5207756
2020-01-31,1.5947764
2020-02-01,1.800554
2020-02-02,2.1092204
2020-02-03,0.9774436
2020-02-04,0.6173328
2020-02-06,0.6173328
2020-02-07,1.28611
2020-02-08,1.543332
2020-02-09,0.8231104
2020-02-11,1.1832212
2020-02-12,1.9034428
2020-02-13,3.1381084
2020-02-14,4.064107600000001
2020-02-15,2.0063316
2020-02-19,0.8231104
2020-02-20,3.343886
2020-02-21,4.372774
2020-02-22,1.1317768
2020-02-24,1.6462208
2020-02-25,1.3375544
2020-02-28,0.8745548
2020-02-29,1.7491096
2020-03-01,0.9259992
2020-03-03,0.8231104
2020-03-04,1.6976652
2020-03-06,3.9612188
2020-03-07,2.1606648
2020-03-08,2.7265532
2020-03-09,2.3664424
2020-03-10,1.028888
2020-03-11,1.9548872
2020-03-13,3.2409972
2020-03-15,1.4404432
2020-03-17,1.543332
2020-03-18,2.57222
2020-03-19,1.1832212
2020-03-21,1.28611
2020-03-22,1.028888
2020-03-25,2.9837752
2020-03-26,3.2409972
2020-03-29,3.5496636
2020-03-30,3.2409972
2020-03-31,2.2121092
2020-04-02,2.9323308
2020-04-03,2.4693312
2020-04-04,1.800554
2020-04-05,2.2121092
2020-04-06,3.0352196
2020-04-07,2.8808864
2020-04-08,1.028888
2020-04-09,1.8519984
2020-04-11,1.028888
2020-04-12,1.5947764
2020-04-14,1.1317768
2020-04-15,1.1832212
2020-04-16,1.2346656
2020-04-17,1.1832212
2020-04-18,1.3889988
2020-04-21,1.4918876
2020-04-22,1.3889988
2020-04-23,0.6687772000000001
2020-04-24,1.1832212
2020-04-25,2.5207756
2020-04-26,3.5496636
2020-04-27,2.0063316
2020-04-28,1.8519984
2020-04-29,1.2346656
2020-04-30,1.4918876
2020-05-01,2.7779976
2020-05-02,3.086664
2020-05-05,1.28611
2020-05-07,1.543332
2020-05-08,1.28611
2020-05-09,2.4693312
2020-05-10,3.5496636
2020-05-11,0.1028888
2020-05-13,0.1028888
2020-05-14,0.3086664
2020-05-15,1.028888
2020-05-16,2.1606648
2020-05-17,1.6462208
2020-05-18,1.1832212
2020-05-19,1.9034428
2020-05-20,1.28611
2020-05-21,1.9548872
2020-05-23,1.8519984
2020-05-24,1.3375544
2020-05-28,4.3213296
2020-05-29,3.9097744
2020-05-30,2.057776
2020-05-31,0.9774436
2020-06-01,0.9259992
2020-06-02,0.8745548
2020-06-03,1.0803324
2020-06-04,1.8519984
2020-06-05,2.3664424
2020-06-06,1.2346656
2020-06-08,0.9774436
2020-06-09,1.3889988
2020-06-10,2.1606648
2020-06-12,2.829442
2020-06-14,2.4693312
2020-06-15,1.800554
2020-06-16,2.8808864
2020-06-17,1.6976652
2020-06-18,2.2121092
2020-06-19,2.57222
2020-06-20,3.2924416
2020-06-21,1.9548872
2020-06-23,2.4693312
2020-06-24,1.2346656
2020-06-25,0.8231104
2020-06-26,1.3375544
2020-06-27,2.6751088
2020-06-28,2.4693312
2020-06-29,1.1317768
2020-06-30,1.800554
2020-07-02,1.1832212
2020-07-03,2.4693312
2020-07-04,3.1381084
2020-07-07,1.9034428
2020-07-08,1.028888
2020-07-09,1.6976652
2020-07-10,1.8519984
2020-07-11,2.1606648
2020-07-14,1.28611
2020-07-15,2.7265532
2020-07-16,2.2635536
2020-07-17,2.2635536
2020-07-18,1.5947764
2020-07-19,0.5658884000000001
2020-07-20,1.3375544
2020-07-22,1.5947764
2020-07-23,1.7491096
2020-07-24,2.1092204
2020-07-25,1.4404432
2020-07-26,0.6687772000000001
2020-07-27,1.800554
2020-07-28,1.4404432
2020-07-30,0.5658884000000001
2020-08-01,0.6173328
2020-08-05,3.1895528
2020-08-06,5.041551200000001
2020-08-07,1.6976652
2020-08-08,0.4629996
2020-08-09,1.800554
2020-08-10,2.2121092
2020-08-11,1.2346656
2020-08-12,0.8231104
2020-08-13,0.9774436
2020-08-14,1.1832212
2020-08-15,2.0063316
2020-08-16,1.7491096
2020-08-17,2.057776
2020-08-18,1.28611
2020-08-19,2.2121092
2020-08-20,3.3953304
2020-08-21,4.8357736
2020-08-22,3.85833
2020-08-23,1.3889988
2020-08-24,0.6173328
2020-08-25,1.1832212
2020-08-26,2.4693312
2020-08-27,1.6462208
2020-08-29,4.166996399999999
2020-08-30,1.8519984
2020-08-31,1.9034428
2020-09-01,1.6462208
2020-09-04,1.028888
2020-09-05,0.9774436
2020-09-06,1.3375544
2020-09-07,1.28611
2020-09-08,0.8745548
2020-09-09,0.6687772000000001
2020-09-10,1.1317768
2020-09-11,0.8745548
2020-09-12,0.8231104
2020-09-13,0.6173328
2020-09-14,0.7202216
2020-09-15,0.8745548
2020-09-16,0.9259992
2020-09-17,1.28611
2020-09-18,2.1606648
2020-09-19,1.6976652
2020-09-21,2.057776
2020-09-23,2.829442
2020-09-24,2.6751088
2020-09-26,0.8231104
2020-09-27,0.9774436
2020-09-28,0.9259992
2020-09-29,1.1832212
2020-09-30,1.28611
2020-10-01,1.0803324
2020-10-02,0.514444
2020-10-03,0.6173328
2020-10-04,0.6687772000000001
2020-10-05,1.1317768
2020-10-06,0.771666
2020-10-07,0.5658884000000001
2020-10-08,0.771666
2020-10-09,0.6687772000000001
2020-10-10,0.4115552
2020-10-11,0.6687772000000001
2020-10-12,0.6173328
2020-10-13,1.028888
2020-10-14,0.9774436
2020-10-15,0.5658884000000001
2020-10-16,0.3601108
2020-10-17,0.7202216
2020-10-18,0.6173328
2020-10-19,0.9259992
2020-10-20,1.0803324
2020-10-21,0.7202216
2020-10-22,0.514444
2020-10-24,0.6687772000000001
2020-10-25,0.4629996
2020-10-27,0.6173328
2020-10-28,0.6687772000000001
2020-10-29,0.4629996
2020-10-30,0.4629996
2020-10-31,0.7202216
2020-11-04,0.8745548
2020-11-05,0.0
2020-11-06,0.0514444
2020-11-07,0.2057776
2020-11-09,0.0
2020-11-10,0.4115552
2020-11-12,0.514444
2020-11-13,0.5658884000000001
2020-11-14,0.4629996
2020-11-15,1.5947764
2020-11-16,0.9259992
2020-11-17,1.1832212
2020-11-19,0.6173328
2020-11-20,1.6462208
2020-11-22,1.28611
2020-11-24,0.2057776
2020-11-26,0.6687772000000001
2020-11-27,0.771666
2020-11-28,1.1832212
2020-11-29,0.771666
2020-11-30,0.6173328
2020-12-01,0.257222
2020-12-02,0.5658884000000001
2020-12-03,0.3086664
2020-12-04,0.1543332
2020-12-05,0.1028888
2020-12-06,0.1543332
2020-12-07,0.3601108
2020-12-09,0.514444
2020-12-10,0.1543332
2020-12-11,0.2057776
2020-12-12,0.7202216
2020-12-13,2.3664424
2020-12-14,1.3375544
2020-12-15,1.1317768
2020-12-16,1.8519984
2020-12-17,3.2409972
2020-12-18,1.4918876
2020-12-19,1.3889988
2020-12-20,0.5658884000000001
2020-12-21,0.257222
2020-12-23,0.1028888
2020-12-24,0.771666
2020-12-25,1.5947764
2020-12-26,0.9259992
2020-12-27,0.5658884000000001
2020-12-29,1.28611
2020-12-30,1.1317768
2020-12-31,1.1317768
2021-01-01,0.2057776
2021-01-02,0.257222
2021-01-03,0.3086664
2021-01-05,0.1543332
2021-01-06,0.6687772000000001
2021-01-08,1.0803324
2021-01-09,1.4918876
2021-01-10,3.5496636
2021-01-11,2.4178868
2021-01-12,1.4918876
2021-01-13,0.8745548
2021-01-14,0.4629996
2021-01-15,0.3086664
2021-01-16,0.6687772000000001
2021-01-17,1.0803324
2021-01-20,2.1092204
2021-01-21,2.2121092
2021-01-22,0.4115552
2021-01-24,0.8231104
2021-01-25,0.8745548
2021-01-26,0.6173328
2021-01-27,0.6173328
2021-01-28,0.8745548
2021-01-29,1.4918876
2021-01-30,1.028888
2021-02-01,0.5658884000000001
2021-02-02,0.6687772000000001
2021-02-04,1.6462208
2021-02-05,1.28611
2021-02-06,1.800554
2021-02-07,1.1317768
2021-02-08,0.8745548
2021-02-09,0.7202216
2021-02-10,0.6173328
2021-02-13,0.3601108
2021-02-14,0.8745548
2021-02-15,0.6173328
2021-02-16,0.1543332
2021-02-17,0.3086664
2021-02-18,0.7202216
2021-02-19,0.771666
2021-02-21,0.3086664
2021-02-22,1.0803324
2021-02-23,1.2346656
2021-02-25,2.4693312
2021-02-27,2.6751088
2021-02-28,1.800554
2021-03-01,2.7779976
2021-03-03,1.6976652
2021-03-04,0.9774436
2021-03-05,2.4178868
2021-03-07,1.4918876
2021-03-08,2.6236644
2021-03-10,0.514444
2021-03-11,0.7202216
2021-03-12,1.800554
2021-03-15,1.6462208
2021-03-16,1.9034428
2021-03-17,1.6462208
2021-03-18,1.0803324
2021-03-19,1.3375544
2021-03-20,1.7491096
2021-03-21,0.9774436
2021-03-22,1.5947764
2021-03-24,2.6751088
2021-03-26,2.4178868
2021-03-27,0.8745548
2021-03-28,0.771666
2021-03-29,0.6687772000000001
2021-03-31,4.372774
2021-04-01,3.601108
2021-04-02,2.1092204
2021-04-03,0.9774436
2021-04-06,2.4178868
2021-04-10,1.4404432
2021-04-11,1.8519984
2021-04-12,1.6462208
2021-04-13,1.7491096
2021-04-14,2.3664424
2021-04-15,1.3375544
2021-04-16,1.28611
2021-04-17,1.6976652
2021-04-18,2.4178868
2021-04-19,2.6751088
2021-04-20,1.028888
2021-04-21,3.8068856
2021-04-22,1.3375544
2021-04-23,1.2346656
2021-04-25,1.6462208
2021-04-26,1.543332
2021-04-27,0.771666
2021-04-30,1.7491096
2021-05-03,1.3889988
2021-05-04,2.4693312
2021-05-05,3.343886
2021-05-06,3.2409972
2021-05-07,2.7265532
2021-05-08,2.1606648
2021-05-09,2.5207756
2021-05-10,2.2635536
2021-05-11,1.9034428
2021-05-12,3.5496636
2021-05-14,0.9774436
2021-05-15,0.771666
2021-05-17,1.4404432
2021-05-18,1.028888
2021-05-19,3.2409972
2021-05-20,2.7265532
2021-05-22,1.0803324
2021-05-23,2.2635536
2021-05-24,3.2409972
2021-05-25,2.4178868
2021-05-26,2.057776
2021-05-27,3.7554412
2021-05-28,3.8068856
2021-05-29,3.1381084
2021-05-30,1.0803324
2021-05-31,1.3889988
2021-06-01,2.4178868
2021-06-02,0.8745548
2021-06-03,1.28611
2021-06-04,1.028888
2021-06-05,1.28611
2021-06-06,1.7491096
2021-06-07,2.057776
2021-06-08,2.1606648
2021-06-09,3.2409972
2021-06-11,1.6462208
2021-06-12,2.4693312
2021-06-13,2.8808864
2021-06-14,1.9548872
2021-06-15,2.1092204
2021-06-16,1.28611
2021-06-17,2.2121092
2021-06-18,1.8519984
2021-06-19,1.800554
2021-06-20,1.6462208
2021-06-22,0.9774436
2021-06-23,2.5207756
2021-06-24,1.28611
2021-06-25,1.7491096
2021-06-26,0.8745548
2021-06-27,1.28611
2021-06-29,0.8231104
2021-06-30,1.28611
2021-07-01,2.057776
2021-07-03,0.8231104
2021-07-05,1.5947764
2021-07-06,1.1832212
2021-07-08,2.57222
2021-07-09,2.5207756
2021-07-11,3.85833
2021-07-12,3.2409972
2021-07-13,2.7779976
2021-07-14,3.2409972
2021-07-15,3.2409972
2021-07-16,2.2121092
2021-07-17,2.3664424
2021-07-18,1.8519984
2021-07-19,1.0803324
2021-07-20,1.028888
2021-07-21,0.257222
2021-07-22,1.5947764
2021-07-25,3.0352196
2021-07-26,1.3375544
2021-07-27,0.7202216
2021-07-29,2.6236644
2021-07-30,2.1606648
2021-07-31,2.1092204
2021-08-01,4.4242184
2021-08-02,3.3953304
2021-08-03,2.3664424
2021-08-05,1.7491096
2021-08-06,1.2346656
2021-08-07,1.0803324
2021-08-08,1.3375544
2021-08-09,0.7202216
2021-08-10,1.9548872
2021-08-11,1.543332
2021-08-12,1.028888
2021-08-14,1.8519984
2021-08-15,1.4404432
2021-08-16,0.771666
2021-08-17,1.28611
2021-08-18,1.1317768
2021-08-19,2.057776
2021-08-20,2.6236644
2021-08-21,2.3664424
2021-08-22,1.0803324
2021-08-23,1.3375544
2021-08-24,1.3889988
2021-08-25,2.4178868
2021-08-27,1.2346656
2021-08-28,1.3375544
2021-08-29,2.5207756
2021-08-30,2.7265532
2021-08-31,2.7779976
2021-09-01,2.0063316
2021-09-02,0.8231104
2021-09-03,1.4404432
2021-09-04,0.8231104
2021-09-05,0.5658884000000001
2021-09-06,1.9034428
2021-09-07,4.064107600000001
2021-09-08,3.4982192
2021-09-09,2.6236644
2021-09-10,2.2121092
2021-09-12,1.6462208
2021-09-13,2.57222
2021-09-14,5.9675504
2021-09-15,6.944994
2021-09-16,6.1218836
2021-09-17,4.475662799999999
2021-09-18,1.4918876
2021-09-19,0.771666
2021-09-20,1.0803324
2021-09-21,1.9034428
2021-09-22,1.9034428
2021-09-23,2.8808864
2021-09-24,2.1092204
2021-09-25,1.7491096
2021-09-26,1.7491096
2021-09-27,2.2635536
2021-09-28,2.7779976
2021-09-29,2.1606648
2021-09-30,1.3889988
2021-10-02,1.0803324
2021-10-03,1.9034428
2021-10-04,0.8745548
2021-10-05,0.8745548
2021-10-06,1.2346656
2021-10-07,0.9259992
2021-10-08,1.6976652
2021-10-09,1.1832212
2021-10-10,0.6687772000000001
2021-10-11,0.6173328
2021-10-12,0.6687772000000001
2021-10-13,1.7491096
2021-10-16,0.771666
2021-10-17,2.9837752
2021-10-18,3.7554412
2021-10-19,2.6751088
2021-10-20,1.543332
2021-10-21,2.057776
2021-10-22,1.9034428
2021-10-23,0.514444
2021-10-24,0.514444
2021-10-25,1.8519984
2021-10-26,1.4404432
2021-10-28,0.8231104
2021-10-29,0.3086664
2021-10-30,1.0803324
2021-10-31,1.028888
2021-11-01,0.3601108
2021-11-02,0.3601108
2021-11-03,0.4115552
2021-11-04,0.514444
2021-11-05,0.514444
2021-11-06,1.0803324
2021-11-07,0.3601108
2021-11-08,1.2346656
2021-11-10,0.3086664
2021-11-11,0.3086664
2021-11-12,0.3601108
2021-11-13,0.4115552
2021-11-14,0.3086664
2021-11-16,0.257222
2021-11-17,0.6173328
2021-11-18,0.514444
2021-11-19,0.8745548
2021-11-20,1.1832212
2021-11-21,1.5947764
2021-11-22,2.1092204
2021-11-24,0.3086664
2021-11-25,0.3601108
2021-11-27,0.3601108
2021-11-28,0.4115552
2021-11-30,0.4115552
2021-12-01,0.7202216
2021-12-04,0.2057776
2021-12-05,0.8745548
2021-12-07,1.5947764
2021-12-08,0.771666
2021-12-09,0.4115552
2021-12-10,1.2346656
2021-12-11,0.9259992
2021-12-13,0.3086664
2021-12-14,0.5658884000000001
2021-12-15,0.9774436
2021-12-16,0.6687772000000001
2021-12-17,2.3664424
2021-12-18,2.8808864
2021-12-19,1.8519984
2021-12-20,0.771666
2021-12-21,0.8745548
2021-12-22,0.257222
2021-12-23,0.257222
2021-12-24,0.6173328
2021-12-26,0.514444
2021-12-27,0.1543332
2021-12-28,0.8231104
2021-12-29,1.3375544
2021-12-30,1.028888
2021-12-31,1.5947764
2022-01-01,1.0803324
2022-01-03,0.9259992
2022-01-04,0.771666
2022-01-05,1.5947764
2022-01-06,1.5947764
2022-01-07,1.1317768
2022-01-08,2.0063316
2022-01-09,1.0803324
2022-01-10,1.2346656
2022-01-12,1.6462208
2022-01-13,0.9259992
2022-01-14,1.28611
2022-01-15,1.3375544
2022-01-16,1.28611
2022-01-18,1.6462208
2022-01-19,1.1317768
2022-01-20,0.6173328
2022-01-21,0.6687772000000001
2022-01-22,2.4178868
2022-01-23,1.800554
2022-01-24,1.9034428
2022-01-25,1.9034428
2022-01-26,1.5947764
2022-01-27,1.6462208
2022-01-29,1.7491096
2022-01-30,2.5207756
2022-02-01,1.3889988
2022-02-02,2.1092204
2022-02-03,4.0126632
2022-02-04,1.1832212
2022-02-05,1.28611
2022-02-07,0.5658884000000001
2022-02-08,1.543332
2022-02-09,2.8808864
2022-02-10,2.57222
2022-02-11,3.4467748
2022-02-13,0.7202216
2022-02-14,0.514444
2022-02-15,1.028888
2022-02-17,1.4918876
2022-02-18,1.5947764
2022-02-19,2.3664424
2022-02-20,3.086664
2022-02-22,2.9323308
2022-02-23,3.4982192
2022-02-24,1.800554
2022-02-25,0.8231104
2022-02-27,2.314998
2022-02-28,2.1092204
